id,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
14270,22,female,Master,124793,0,MORTGAGE,15000,VENTURE,15.99,0.12,2,639,No,0
14271,25,female,Bachelor,124632,3,MORTGAGE,29175,PERSONAL,11.01,0.23,2,659,No,0
14272,22,male,Master,124907,0,MORTGAGE,2500,MEDICAL,11.01,0.02,3,688,No,0
14273,24,male,Associate,124712,2,MORTGAGE,8000,PERSONAL,10.74,0.06,3,631,Yes,0
14274,23,male,Associate,124795,0,MORTGAGE,21850,DEBTCONSOLIDATION,10,0.18,3,600,Yes,0
14275,24,female,Associate,124515,4,MORTGAGE,6400,HOMEIMPROVEMENT,10.37,0.05,3,672,No,0
14276,23,male,High School,124605,3,MORTGAGE,17000,EDUCATION,14.35,0.14,4,670,Yes,0
14277,22,male,Associate,124091,1,MORTGAGE,6000,MEDICAL,11.01,0.05,4,528,Yes,0
14278,22,female,Bachelor,92039,0,RENT,14400,EDUCATION,14.35,0.16,2,614,No,0
14279,23,male,Associate,94467,1,RENT,14400,VENTURE,14.27,0.15,4,649,Yes,0
14280,22,male,Associate,97151,0,RENT,14400,PERSONAL,11.71,0.15,2,622,No,0
14281,23,female,High School,97058,1,RENT,14400,MEDICAL,12.68,0.15,4,546,Yes,0
14282,26,male,Associate,110257,0,MORTGAGE,5000,DEBTCONSOLIDATION,14.96,0.05,2,684,No,1
14283,24,female,Bachelor,93521,0,MORTGAGE,25000,MEDICAL,15.7,0.27,3,609,No,1
14284,21,male,Master,97459,2,RENT,14400,VENTURE,11.01,0.15,4,654,No,0
14285,23,female,High School,37049,3,OWN,4000,DEBTCONSOLIDATION,15.65,0.11,4,551,Yes,0
14286,26,female,Bachelor,98735,5,RENT,14400,MEDICAL,10.37,0.15,4,618,Yes,0
14287,21,female,High School,36940,0,OWN,4000,DEBTCONSOLIDATION,11.01,0.11,3,596,No,0
14288,23,male,Associate,124275,0,MORTGAGE,20000,PERSONAL,17.04,0.16,2,558,Yes,0
14289,23,male,High School,99203,2,RENT,14400,VENTURE,7.66,0.15,2,662,No,0
14290,26,male,High School,124865,3,MORTGAGE,9000,PERSONAL,6.76,0.07,2,600,Yes,0
14291,23,female,Master,125087,0,MORTGAGE,4000,VENTURE,11.01,0.03,4,681,Yes,0
14292,25,female,Associate,124931,2,MORTGAGE,7500,PERSONAL,6.54,0.06,3,642,Yes,0
14293,25,male,Bachelor,103083,4,RENT,14400,EDUCATION,8.49,0.14,2,614,No,0
14294,26,female,Associate,106740,4,RENT,14400,DEBTCONSOLIDATION,11.01,0.13,2,612,Yes,0
14295,25,female,Associate,37041,1,OWN,3425,PERSONAL,6.17,0.09,2,582,Yes,0
14296,26,female,Associate,114327,3,RENT,14400,HOMEIMPROVEMENT,10.37,0.13,3,574,Yes,0
14297,22,male,Bachelor,125433,0,MORTGAGE,13600,PERSONAL,6.03,0.11,2,564,Yes,0
14298,23,male,Associate,125802,0,MORTGAGE,9000,PERSONAL,10.65,0.07,2,677,No,0
14299,26,male,Master,94825,2,MORTGAGE,15000,MEDICAL,14.27,0.16,4,595,No,1
14300,25,male,Associate,125829,6,MORTGAGE,14000,HOMEIMPROVEMENT,10.99,0.11,3,682,Yes,0
14301,23,male,Master,125886,0,MORTGAGE,5000,EDUCATION,11.01,0.04,4,629,No,0
14302,25,male,Master,125968,2,OWN,10000,HOMEIMPROVEMENT,6.92,0.08,2,706,Yes,0
14303,25,female,High School,120697,2,RENT,14400,MEDICAL,11.71,0.12,3,669,No,0
14304,25,male,Associate,36715,1,OWN,1200,DEBTCONSOLIDATION,16.69,0.03,3,661,No,1
14305,22,female,Master,120644,2,RENT,14400,MEDICAL,10.74,0.12,3,644,Yes,0
14306,22,male,High School,37016,0,OWN,3000,PERSONAL,10.36,0.08,2,564,Yes,0
14307,26,male,Master,37108,4,OWN,7000,PERSONAL,9.99,0.19,2,578,Yes,0
14308,24,male,Associate,125650,2,MORTGAGE,14000,PERSONAL,9.99,0.11,3,680,Yes,0
14309,24,male,Master,125695,0,MORTGAGE,19000,VENTURE,11.01,0.15,4,603,Yes,0
14310,25,female,High School,136793,2,RENT,14400,DEBTCONSOLIDATION,11.71,0.11,4,639,No,1
14311,26,male,Master,156890,4,RENT,14400,VENTURE,14.46,0.09,2,686,Yes,0
14312,25,male,Bachelor,125566,1,MORTGAGE,11000,VENTURE,13.11,0.09,3,631,Yes,0
14313,24,male,Associate,163397,0,RENT,14400,MEDICAL,12.69,0.09,4,592,Yes,0
14314,26,female,Associate,34726,0,RENT,14500,PERSONAL,12.53,0.42,3,598,No,1
14315,24,female,Associate,125869,3,MORTGAGE,25000,EDUCATION,12.84,0.2,2,668,Yes,0
14316,21,male,Associate,125706,0,MORTGAGE,15000,EDUCATION,9.63,0.12,4,569,Yes,0
14317,26,male,Associate,125524,1,MORTGAGE,15000,DEBTCONSOLIDATION,14.22,0.12,2,670,Yes,0
14318,25,male,High School,111676,0,MORTGAGE,2500,HOMEIMPROVEMENT,15.27,0.02,3,597,No,1
14319,26,female,Associate,36834,2,RENT,14500,VENTURE,7.66,0.39,2,613,No,1
14320,24,female,Bachelor,126430,2,MORTGAGE,5000,VENTURE,15.28,0.04,2,662,No,0
14321,26,male,Associate,126589,0,MORTGAGE,16000,MEDICAL,5.99,0.13,4,505,Yes,0
14322,21,male,Bachelor,126342,2,MORTGAGE,19200,MEDICAL,11.99,0.15,3,502,Yes,0
14323,25,male,Associate,126625,0,MORTGAGE,12000,DEBTCONSOLIDATION,11.01,0.09,2,651,No,0
14324,25,female,Bachelor,36986,7,RENT,14500,VENTURE,14.42,0.39,4,634,No,1
14325,25,male,Bachelor,127155,2,MORTGAGE,9600,DEBTCONSOLIDATION,11.71,0.08,3,615,Yes,0
14326,24,male,Bachelor,126861,2,MORTGAGE,13000,EDUCATION,9.91,0.1,3,556,Yes,0
14327,25,male,Master,37764,2,RENT,14500,MEDICAL,17.04,0.38,3,653,No,1
14328,24,male,Master,126788,0,MORTGAGE,12000,PERSONAL,16.29,0.09,2,674,No,0
14329,22,female,Master,127132,0,MORTGAGE,12000,MEDICAL,6.62,0.09,4,593,No,0
14330,26,male,Associate,127092,4,OWN,4800,HOMEIMPROVEMENT,11.71,0.04,4,619,No,0
14331,26,male,High School,127135,3,MORTGAGE,7200,HOMEIMPROVEMENT,10.65,0.06,4,619,Yes,0
14332,24,female,Associate,126946,0,MORTGAGE,3000,EDUCATION,11.01,0.02,3,630,No,0
14333,23,female,Master,127066,0,MORTGAGE,7200,VENTURE,7.51,0.06,3,706,Yes,0
14334,26,male,Associate,43119,2,RENT,14500,MEDICAL,11.49,0.34,3,644,No,1
14335,26,male,Associate,127009,3,MORTGAGE,5300,PERSONAL,12.69,0.04,4,680,No,0
14336,21,male,Master,37197,0,RENT,14500,VENTURE,14.59,0.39,2,696,No,1
14337,24,female,High School,127123,4,MORTGAGE,11000,PERSONAL,5.42,0.09,3,607,Yes,0
14338,26,female,High School,43961,0,RENT,14500,DEBTCONSOLIDATION,9.88,0.33,3,593,No,1
14339,26,male,Bachelor,127042,2,MORTGAGE,12000,DEBTCONSOLIDATION,11.99,0.09,2,662,No,0
14340,26,male,High School,45611,3,RENT,14500,VENTURE,15.33,0.32,4,598,No,1
14341,26,male,Associate,126962,4,MORTGAGE,12000,VENTURE,10.99,0.09,2,595,Yes,0
14342,23,female,Associate,127227,1,MORTGAGE,20000,EDUCATION,11.49,0.16,4,645,Yes,0
14343,25,male,Master,126894,7,MORTGAGE,16000,VENTURE,8.49,0.13,4,597,Yes,0
14344,26,male,Associate,127043,5,OWN,10000,EDUCATION,7.49,0.08,2,622,Yes,0
14345,22,male,Associate,126831,0,MORTGAGE,3650,DEBTCONSOLIDATION,11.99,0.03,3,645,Yes,0
14346,26,female,Associate,126880,1,MORTGAGE,6000,DEBTCONSOLIDATION,10.99,0.05,4,616,No,0
14347,23,male,Bachelor,127086,1,OWN,5000,VENTURE,11.01,0.04,3,608,Yes,0
14348,24,male,High School,127132,0,MORTGAGE,5600,HOMEIMPROVEMENT,15.23,0.04,4,468,Yes,0
14349,23,male,Bachelor,127172,2,MORTGAGE,19000,VENTURE,11.99,0.15,3,677,No,0
14350,22,male,High School,38365,0,RENT,14500,PERSONAL,11.58,0.38,3,579,No,1
14351,24,female,Bachelor,127031,0,MORTGAGE,6000,MEDICAL,9.99,0.05,2,645,Yes,0
14352,25,male,High School,44390,4,RENT,14500,VENTURE,14.54,0.33,2,601,No,1
14353,25,male,High School,127063,3,MORTGAGE,4800,VENTURE,15.23,0.04,2,664,Yes,0
14354,24,male,Master,52547,1,RENT,14500,PERSONAL,10.75,0.28,2,652,No,1
14355,25,female,High School,45812,4,RENT,14500,EDUCATION,13.85,0.32,3,618,No,1
14356,26,female,Associate,127142,4,MORTGAGE,5000,PERSONAL,8.49,0.04,3,632,Yes,0
14357,26,female,Bachelor,126829,8,OWN,10000,VENTURE,15.65,0.08,4,708,Yes,0
14358,23,male,Master,55164,0,RENT,14500,PERSONAL,10.36,0.26,4,597,No,1
14359,24,female,Bachelor,127155,0,MORTGAGE,9850,MEDICAL,9.63,0.08,2,671,Yes,0
14360,24,female,High School,126972,0,MORTGAGE,25000,EDUCATION,10.74,0.2,3,568,Yes,0
14361,25,male,Bachelor,55182,4,RENT,14500,PERSONAL,13.16,0.26,2,651,No,1
14362,23,male,Associate,55587,0,RENT,14500,PERSONAL,11.01,0.26,3,654,No,1
14363,22,male,High School,126658,0,MORTGAGE,15000,VENTURE,15.95,0.12,3,647,Yes,0
14364,24,male,Master,55778,5,RENT,14500,VENTURE,11.01,0.26,3,658,No,1
14365,24,male,Associate,66996,1,RENT,14500,EDUCATION,6.62,0.22,2,635,No,0
14366,24,male,High School,60382,5,RENT,14500,EDUCATION,11.49,0.24,3,560,No,1
14367,23,male,High School,126788,0,MORTGAGE,15000,EDUCATION,16.82,0.12,4,644,No,0
14368,22,male,Master,63436,0,RENT,14500,HOMEIMPROVEMENT,13.16,0.23,2,612,No,1
14369,23,female,Master,127148,3,MORTGAGE,10000,VENTURE,11.01,0.08,3,667,No,0
14370,26,female,Master,71750,5,RENT,14500,VENTURE,11.97,0.2,2,691,No,1
14371,22,male,Bachelor,126836,2,MORTGAGE,6000,PERSONAL,14.22,0.05,3,654,Yes,0
14372,23,male,Bachelor,127186,0,MORTGAGE,12000,VENTURE,11.36,0.09,2,690,Yes,0
14373,24,female,Associate,127132,0,MORTGAGE,10000,HOMEIMPROVEMENT,7.51,0.08,3,643,No,0
14374,22,female,Master,127015,4,MORTGAGE,16000,PERSONAL,12.73,0.13,4,682,Yes,0
14375,23,male,Associate,126727,1,MORTGAGE,12000,DEBTCONSOLIDATION,10.25,0.09,3,600,Yes,0
14376,25,male,Master,127142,4,MORTGAGE,12000,DEBTCONSOLIDATION,13.48,0.09,3,686,No,0
14377,24,female,Bachelor,126986,2,MORTGAGE,18000,VENTURE,8.94,0.14,3,627,No,0
14378,23,male,Master,126988,1,MORTGAGE,20000,MEDICAL,11.48,0.16,2,682,No,0
14379,22,male,Bachelor,127280,0,MORTGAGE,7500,EDUCATION,11.01,0.06,2,598,Yes,0
14380,26,female,Doctorate,126774,7,MORTGAGE,15000,MEDICAL,8.94,0.12,4,619,Yes,0
14381,26,female,Bachelor,112660,2,MORTGAGE,25000,DEBTCONSOLIDATION,16,0.22,2,687,No,1
14382,26,male,Bachelor,121009,4,RENT,14500,PERSONAL,8.94,0.12,3,635,Yes,0
14383,22,male,Bachelor,127330,0,MORTGAGE,12800,MEDICAL,11.83,0.1,2,547,Yes,0
14384,25,male,Bachelor,126984,2,MORTGAGE,5000,EDUCATION,11.48,0.04,2,608,Yes,0
14385,25,male,Associate,195394,3,RENT,14500,EDUCATION,7.9,0.07,4,571,Yes,0
14386,26,female,High School,127165,3,MORTGAGE,20000,VENTURE,11.01,0.16,4,558,Yes,0
14387,26,male,Bachelor,36851,4,OWN,12000,PERSONAL,11.36,0.33,3,564,Yes,0
14388,25,female,High School,127042,3,MORTGAGE,12000,VENTURE,12.84,0.09,2,625,No,0
14389,25,female,High School,127167,0,MORTGAGE,15000,PERSONAL,12.53,0.12,3,576,Yes,0
14390,25,male,Associate,37013,3,OWN,11500,HOMEIMPROVEMENT,11.36,0.31,4,693,No,0
14391,23,male,Bachelor,36808,2,OWN,3000,PERSONAL,12.18,0.08,2,625,No,0
14392,26,female,High School,127056,5,MORTGAGE,25000,VENTURE,11.58,0.2,3,600,Yes,0
14393,25,male,Bachelor,36969,1,OWN,10000,DEBTCONSOLIDATION,14.61,0.27,2,598,Yes,0
14394,26,male,Master,126592,3,MORTGAGE,9500,DEBTCONSOLIDATION,9.32,0.08,3,585,Yes,0
14395,26,female,Bachelor,126820,6,MORTGAGE,5000,MEDICAL,7.68,0.04,2,700,No,0
14396,24,female,High School,73008,5,RENT,14525,VENTURE,10.99,0.2,4,556,Yes,0
14397,22,male,Associate,36753,0,OWN,2500,EDUCATION,12.53,0.07,2,685,Yes,0
14398,24,female,Bachelor,58558,0,RENT,14550,DEBTCONSOLIDATION,9.62,0.25,3,701,No,0
14399,25,male,Master,127214,3,MORTGAGE,6500,PERSONAL,13.87,0.05,4,608,Yes,0
14400,24,male,Master,127003,1,MORTGAGE,4000,VENTURE,11.34,0.03,4,660,Yes,0
14401,26,female,Associate,43316,3,RENT,14575,MEDICAL,10.65,0.34,3,670,No,1
14402,23,male,Associate,47477,2,RENT,14575,MEDICAL,11.01,0.31,4,545,No,1
14403,23,female,Bachelor,37145,0,RENT,14600,PERSONAL,6.03,0.39,4,648,No,1
14404,24,male,High School,126532,2,MORTGAGE,28000,HOMEIMPROVEMENT,15.62,0.22,4,615,No,0
14405,26,male,High School,72966,6,RENT,14650,VENTURE,12.61,0.2,3,585,Yes,0
14406,25,female,Master,38285,3,RENT,14700,DEBTCONSOLIDATION,12.29,0.38,4,515,No,1
14407,24,male,Bachelor,99509,1,RENT,14700,DEBTCONSOLIDATION,8.49,0.15,4,610,No,0
14408,22,female,Bachelor,29643,0,RENT,15000,PERSONAL,12.73,0.51,4,689,No,1
14409,24,female,Master,127664,1,MORTGAGE,3500,MEDICAL,7.66,0.03,4,608,No,0
14410,22,male,Bachelor,127871,4,MORTGAGE,8000,PERSONAL,11.49,0.06,2,678,Yes,0
14411,23,male,Bachelor,127883,0,MORTGAGE,25000,PERSONAL,6.99,0.2,4,629,Yes,0
14412,22,female,Bachelor,34747,0,RENT,15000,EDUCATION,10.99,0.43,2,543,No,1
14413,23,female,High School,127789,0,MORTGAGE,15000,DEBTCONSOLIDATION,7.51,0.12,3,548,Yes,0
14414,24,female,High School,127660,3,MORTGAGE,15000,PERSONAL,7.49,0.12,3,702,No,0
14415,25,female,Bachelor,128013,2,MORTGAGE,25000,MEDICAL,11.36,0.2,3,686,Yes,0
14416,24,female,Bachelor,128052,2,MORTGAGE,3000,MEDICAL,7.51,0.02,3,593,Yes,0
14417,23,male,Master,128157,3,MORTGAGE,8550,VENTURE,9.88,0.07,2,554,Yes,0
14418,22,male,Associate,128097,3,MORTGAGE,35000,VENTURE,11.01,0.27,2,630,Yes,0
14419,26,female,Master,35885,4,RENT,15000,MEDICAL,10,0.42,2,680,No,1
14420,26,male,Master,128434,0,MORTGAGE,5000,MEDICAL,12.98,0.04,4,724,Yes,0
14421,25,female,Bachelor,128189,7,MORTGAGE,12000,DEBTCONSOLIDATION,6.54,0.09,2,650,No,0
14422,25,male,Bachelor,113520,6,MORTGAGE,25000,VENTURE,11.01,0.22,2,676,No,1
14423,23,male,High School,128121,0,MORTGAGE,10000,EDUCATION,7.14,0.08,2,608,Yes,0
14424,25,female,Associate,96803,2,MORTGAGE,15000,MEDICAL,11.12,0.15,4,639,No,1
14425,26,male,Master,35889,2,RENT,15000,EDUCATION,9.62,0.42,4,613,No,1
14426,22,female,Bachelor,37071,0,RENT,15000,DEBTCONSOLIDATION,15.27,0.4,2,636,No,1
14427,26,male,Bachelor,37001,1,OWN,7500,EDUCATION,11.14,0.2,3,639,Yes,0
14428,24,female,High School,128127,2,MORTGAGE,4575,DEBTCONSOLIDATION,7.51,0.04,2,512,Yes,0
14429,26,male,Associate,36949,0,RENT,15000,DEBTCONSOLIDATION,12.84,0.41,3,674,No,1
14430,26,male,High School,128194,1,MORTGAGE,10000,EDUCATION,15.33,0.08,3,591,Yes,0
14431,22,female,High School,128149,0,MORTGAGE,25000,EDUCATION,18.09,0.2,3,636,Yes,0
14432,21,female,High School,38437,0,RENT,15000,MEDICAL,6.62,0.39,3,638,No,1
14433,25,female,Associate,128582,1,MORTGAGE,20000,EDUCATION,12.18,0.16,4,599,Yes,0
14434,24,male,High School,128907,2,MORTGAGE,11525,EDUCATION,5.42,0.09,4,629,Yes,0
14435,24,female,High School,129051,0,MORTGAGE,16000,PERSONAL,13.06,0.12,4,634,Yes,0
14436,21,male,Bachelor,38978,0,RENT,15000,MEDICAL,12.61,0.38,4,640,No,1
14437,24,male,Associate,128814,2,MORTGAGE,14000,DEBTCONSOLIDATION,7.88,0.11,4,625,Yes,0
14438,26,female,Master,37082,5,OWN,5000,VENTURE,11.58,0.13,4,665,Yes,0
14439,26,female,Bachelor,36799,3,OWN,5000,VENTURE,11.01,0.14,4,676,No,0
14440,25,female,Associate,129155,2,OWN,6000,EDUCATION,15.27,0.05,4,593,Yes,0
14441,23,male,Master,129043,0,MORTGAGE,30000,MEDICAL,9.99,0.23,3,655,No,0
14442,23,female,Associate,129387,1,MORTGAGE,24250,EDUCATION,12.18,0.19,3,592,Yes,0
14443,22,male,Bachelor,129347,0,MORTGAGE,30000,EDUCATION,14.91,0.23,3,650,Yes,0
14444,25,male,High School,37183,5,OWN,3000,PERSONAL,9.63,0.08,2,565,Yes,0
14445,25,male,High School,129315,4,MORTGAGE,24000,DEBTCONSOLIDATION,5.99,0.19,2,678,Yes,0
14446,22,male,High School,97855,0,MORTGAGE,24000,MEDICAL,15.99,0.25,4,597,No,1
14447,22,male,Associate,39337,3,RENT,15000,EDUCATION,9.88,0.38,4,670,No,1
14448,21,male,Master,39517,0,RENT,15000,VENTURE,11.09,0.38,3,653,No,1
14449,25,male,Master,129755,1,MORTGAGE,3000,HOMEIMPROVEMENT,11.01,0.02,2,675,No,0
14450,22,male,High School,39626,1,RENT,15000,PERSONAL,13.22,0.38,3,682,No,1
14451,22,female,Bachelor,129264,0,MORTGAGE,10000,VENTURE,7.14,0.08,2,661,No,0
14452,25,female,Associate,129716,0,MORTGAGE,1000,MEDICAL,7.4,0.01,4,516,Yes,0
14453,23,male,Bachelor,115165,4,MORTGAGE,19800,HOMEIMPROVEMENT,13.22,0.17,3,675,No,1
14454,25,female,High School,129242,1,MORTGAGE,7000,MEDICAL,12.87,0.05,2,600,Yes,0
14455,22,female,High School,129354,0,MORTGAGE,17400,MEDICAL,13.47,0.13,4,526,Yes,0
14456,24,female,Associate,36945,0,OWN,15000,MEDICAL,15.68,0.41,3,642,No,1
14457,23,female,Associate,114949,1,MORTGAGE,15000,HOMEIMPROVEMENT,17.03,0.13,2,671,No,1
14458,23,female,Associate,40523,0,RENT,2000,MEDICAL,14.72,0.05,3,621,Yes,0
14459,22,female,Associate,129227,0,MORTGAGE,10000,EDUCATION,7.29,0.08,3,569,Yes,0
14460,24,female,Master,129409,1,MORTGAGE,6000,PERSONAL,7.4,0.05,2,681,No,0
14461,23,male,Associate,129884,0,MORTGAGE,25000,EDUCATION,16.45,0.19,4,667,Yes,0
14462,26,male,High School,41315,3,RENT,2000,PERSONAL,11.01,0.05,2,665,Yes,0
14463,24,male,Associate,37102,2,OWN,7500,HOMEIMPROVEMENT,10.96,0.2,4,671,Yes,0
14464,26,female,Associate,129950,4,MORTGAGE,20000,DEBTCONSOLIDATION,12.69,0.15,4,544,Yes,0
14465,22,female,Bachelor,41795,0,RENT,2000,EDUCATION,8,0.05,2,663,Yes,0
14466,26,male,Master,130469,3,MORTGAGE,16500,MEDICAL,8.94,0.13,3,590,Yes,0
14467,22,female,High School,130827,1,OWN,8000,VENTURE,15.27,0.06,2,679,No,0
14468,25,male,High School,130438,0,MORTGAGE,4800,PERSONAL,12.42,0.04,4,579,No,0
14469,21,male,Bachelor,42267,0,RENT,2000,MEDICAL,11.71,0.05,3,511,Yes,0
14470,24,male,High School,42754,2,RENT,2000,VENTURE,11.01,0.05,2,597,Yes,0
14471,23,female,High School,42717,0,RENT,2000,EDUCATION,6.92,0.05,2,654,No,0
14472,25,male,Bachelor,130798,3,MORTGAGE,15000,VENTURE,6.62,0.11,2,663,No,0
14473,25,male,Associate,42784,1,RENT,2000,VENTURE,9.91,0.05,4,645,Yes,0
14474,24,male,High School,42549,1,RENT,2000,EDUCATION,10.59,0.05,3,659,Yes,0
14475,24,female,Bachelor,130606,3,MORTGAGE,4200,DEBTCONSOLIDATION,11.01,0.03,3,700,No,0
14476,25,male,High School,130825,6,MORTGAGE,21000,HOMEIMPROVEMENT,11.71,0.16,4,547,Yes,0
14477,26,male,High School,43030,5,RENT,2000,MEDICAL,13.99,0.05,2,577,Yes,0
14478,24,male,Bachelor,130571,3,MORTGAGE,10000,PERSONAL,5.99,0.08,2,580,Yes,0
14479,23,female,Bachelor,130506,0,OWN,35000,VENTURE,8.49,0.27,4,622,Yes,0
14480,26,male,Bachelor,130582,1,MORTGAGE,6000,EDUCATION,7.49,0.05,4,654,No,0
14481,22,male,Associate,42791,0,RENT,2000,VENTURE,12.99,0.05,2,642,Yes,0
14482,25,male,High School,36744,0,OWN,5000,VENTURE,11.01,0.14,3,625,Yes,0
14483,26,female,Associate,130733,0,MORTGAGE,18300,HOMEIMPROVEMENT,11.01,0.14,3,599,No,0
14484,26,female,Master,130639,4,MORTGAGE,8000,HOMEIMPROVEMENT,5.42,0.06,4,683,Yes,0
14485,22,male,Associate,43599,0,RENT,2000,DEBTCONSOLIDATION,8.38,0.05,2,638,Yes,0
14486,25,female,High School,43354,3,RENT,2000,MEDICAL,8.49,0.05,2,590,Yes,0
14487,26,male,Master,130520,4,MORTGAGE,7200,HOMEIMPROVEMENT,9.62,0.06,2,671,No,0
14488,26,male,High School,116328,3,MORTGAGE,10000,VENTURE,20,0.09,3,577,No,1
14489,26,female,High School,131008,1,MORTGAGE,9000,PERSONAL,5.79,0.07,2,588,No,0
14490,24,male,Bachelor,130797,5,MORTGAGE,9050,EDUCATION,5.42,0.07,2,678,Yes,0
14491,25,female,High School,130715,3,MORTGAGE,24250,HOMEIMPROVEMENT,10.75,0.19,2,654,No,0
14492,26,male,Master,130995,4,MORTGAGE,9000,VENTURE,10.38,0.07,4,646,Yes,0
14493,25,female,High School,130576,0,MORTGAGE,10000,VENTURE,7.88,0.08,3,675,Yes,0
14494,24,female,Associate,130690,3,MORTGAGE,9950,EDUCATION,14.96,0.08,4,585,Yes,0
14495,23,female,Master,130908,2,MORTGAGE,4500,DEBTCONSOLIDATION,7.14,0.03,3,566,Yes,0
14496,26,female,Bachelor,44224,6,RENT,2000,MEDICAL,16.49,0.05,3,697,Yes,0
14497,24,male,High School,45597,0,RENT,2000,MEDICAL,5.42,0.04,4,626,Yes,0
14498,26,male,High School,130569,4,MORTGAGE,13000,PERSONAL,8.94,0.1,2,671,No,0
14499,23,female,Bachelor,45507,0,RENT,2000,PERSONAL,11.14,0.04,4,635,Yes,0
14500,26,male,Doctorate,130535,4,MORTGAGE,18500,MEDICAL,12.18,0.14,2,468,Yes,0
14501,26,female,Bachelor,130748,1,MORTGAGE,10000,HOMEIMPROVEMENT,13.57,0.08,4,634,No,0
14502,25,female,High School,45879,0,RENT,2000,DEBTCONSOLIDATION,6.39,0.04,4,646,Yes,0
14503,22,male,Master,46665,0,RENT,2000,EDUCATION,11.36,0.04,3,715,Yes,0
14504,23,male,Bachelor,130461,0,MORTGAGE,14000,EDUCATION,11.89,0.11,2,652,No,0
14505,24,male,High School,130994,3,MORTGAGE,18000,HOMEIMPROVEMENT,12.53,0.14,3,611,Yes,0
14506,24,female,Master,130984,4,OTHER,10000,EDUCATION,9.7,0.08,4,647,Yes,0
14507,25,male,Bachelor,130423,2,MORTGAGE,15000,MEDICAL,10.39,0.12,4,536,Yes,0
14508,23,female,High School,130781,0,MORTGAGE,14400,DEBTCONSOLIDATION,14.27,0.11,2,543,Yes,0
14509,24,male,Master,46519,0,RENT,2000,MEDICAL,11.83,0.04,2,679,No,0
14510,24,male,High School,130835,0,MORTGAGE,10000,DEBTCONSOLIDATION,8.49,0.08,2,613,Yes,0
14511,21,male,High School,47116,0,RENT,2000,VENTURE,11.01,0.04,2,620,Yes,0
14512,23,female,Master,47206,3,RENT,2000,VENTURE,7.66,0.04,3,541,Yes,0
14513,22,female,Master,131466,0,MORTGAGE,14400,EDUCATION,13.48,0.11,3,679,Yes,0
14514,23,female,Bachelor,131293,2,MORTGAGE,8000,MEDICAL,12.87,0.06,2,609,Yes,0
14515,24,female,Associate,131226,1,MORTGAGE,15000,DEBTCONSOLIDATION,12.18,0.11,2,650,Yes,0
14516,25,male,Associate,40205,0,RENT,2000,EDUCATION,14.35,0.05,2,573,No,1
14517,26,female,High School,47635,4,RENT,2000,EDUCATION,12.98,0.04,4,545,Yes,0
14518,25,male,Bachelor,131773,1,MORTGAGE,10000,PERSONAL,13.57,0.08,3,652,Yes,0
14519,25,male,High School,131773,0,MORTGAGE,12000,VENTURE,7.51,0.09,4,593,Yes,0
14520,25,male,Bachelor,131772,4,MORTGAGE,16000,DEBTCONSOLIDATION,6.03,0.12,2,679,Yes,0
14521,24,male,Bachelor,41200,0,RENT,2000,HOMEIMPROVEMENT,13.8,0.05,2,528,No,1
14522,24,female,Master,131737,4,MORTGAGE,8800,DEBTCONSOLIDATION,12.69,0.07,2,679,Yes,0
14523,23,female,Master,131826,0,MORTGAGE,7500,EDUCATION,8.9,0.06,4,480,Yes,0
14524,24,male,Associate,131817,1,MORTGAGE,6000,EDUCATION,11.99,0.05,4,576,Yes,0
14525,26,male,Associate,131545,2,MORTGAGE,15000,PERSONAL,6.99,0.11,4,659,No,0
14526,25,male,High School,131915,2,MORTGAGE,5000,VENTURE,8.49,0.04,3,595,Yes,0
14527,26,female,Associate,131747,5,MORTGAGE,20000,DEBTCONSOLIDATION,6.54,0.15,3,541,Yes,0
14528,26,female,Master,131884,5,MORTGAGE,20000,MEDICAL,10.75,0.15,4,639,No,0
14529,25,male,Associate,132059,0,MORTGAGE,15000,DEBTCONSOLIDATION,10.25,0.11,3,551,Yes,0
14530,24,male,High School,132198,2,MORTGAGE,15250,VENTURE,11.14,0.12,4,647,Yes,0
14531,22,male,Bachelor,117469,0,MORTGAGE,14000,DEBTCONSOLIDATION,11.48,0.12,2,686,No,1
14532,25,male,High School,132324,2,MORTGAGE,14000,EDUCATION,9.63,0.11,3,678,Yes,0
14533,26,male,Associate,132043,4,MORTGAGE,6000,PERSONAL,7.68,0.05,3,645,Yes,0
14534,26,female,Doctorate,131897,0,MORTGAGE,2300,PERSONAL,7.9,0.02,4,670,Yes,0
14535,23,male,Bachelor,131737,1,MORTGAGE,10000,VENTURE,8.63,0.08,2,695,Yes,0
14536,24,male,Associate,132412,4,MORTGAGE,3500,EDUCATION,10.75,0.03,3,661,Yes,0
14537,26,male,Bachelor,132569,2,MORTGAGE,20000,VENTURE,17.56,0.15,2,630,No,0
14538,26,female,Doctorate,132353,5,MORTGAGE,5000,VENTURE,10.95,0.04,3,671,No,0
14539,24,male,High School,132689,2,MORTGAGE,20000,VENTURE,10.75,0.15,4,675,Yes,0
14540,23,male,Bachelor,49086,0,RENT,2000,PERSONAL,11.01,0.04,2,641,No,0
